odoo_id,sku,barcode,name,brand,list_price,cost,currency,uom,type,active,sale_ok,purchase_ok,qty_available,description,weight,has_image,image_url,create_date,write_date,source,imported_at
697574,EMTEK -  1153CRLHMB,,"Multi Point C1, Non-Keyed American T-turn IS, Rectangular Style, 1-1/2"" x 11"", Cimarron Lever, LH, MB",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Multi Point C1, Non-Keyed American T-turn IS, Rectangular Style, 1-1/2"" x 11"", Cimarron Lever, LH, MB",0,True,/products/odoo/697574.jpg,2023-01-04 02:54:25,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
711864,EMTEK -  12B1HECRHUS10B,,"Multi Point C2, Keyed w/American Cyl, Modern Style, 2"" x 10"", Hercules Lever, RH, US10B",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Multi Point C2, Keyed w/American Cyl, Modern Style, 2"" x 10"", Hercules Lever, RH, US10B",0,True,/products/odoo/711864.jpg,2023-01-04 03:02:43,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
764336,EMTEK- 87003US4,,"Mod Hex Appliance Pull, 12"", US4",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,EMTEK- 87003US4 Appliance Pulls,0,True,/products/odoo/764336.jpg,2023-01-04 04:10:20,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
764342,EMTEK- 87004US4,,"Mod Hex Appliance Pull, 18"", US4",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,EMTEK- 87004US4 Appliance Pulls,0,True,/products/odoo/764342.jpg,2023-01-04 04:10:20,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
764585,EMTEK- 86276US10B,,"Mortise & Tenon Pull, 6"" C-C, US10B",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,EMTEK- 86276US10B Arts & Crafts,0,True,/products/odoo/764585.jpg,2023-01-04 04:10:20,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
764586,EMTEK- 86276US15,,"Mortise & Tenon Pull, 6"" C-C, US15",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,EMTEK- 86276US15 Arts & Crafts,0,True,/products/odoo/764586.jpg,2023-01-04 04:10:20,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
764962,EMTEK- 86164US19,,"Trail Pull, 6"" C-C, US19",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,EMTEK- 86164US19 Contemporary,0,True,/products/odoo/764962.jpg,2023-01-04 04:10:20,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
766139,EMTEK- 86688US19,,"Industrial Modern Jasper Cabinet Pull, 5"" C-C, US19",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,EMTEK- 86688US19 Industrial Modern,0,True,/products/odoo/766139.jpg,2023-01-04 04:10:20,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
766157,EMTEK- 86699US19,,"Industrial Modern Jasper Finger Pull, US19",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,EMTEK- 86699US19 Industrial Modern,0,True,/products/odoo/766157.jpg,2023-01-04 04:10:20,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
766207,EMTEK- 86322US15,,"Cadet Knob, 1-1/4"", US15",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,EMTEK- 86322US15 Mid Century Modern,0,True,/products/odoo/766207.jpg,2023-01-04 04:11:19,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
766423,EMTEK- 2802209US14,,"Modern Brass Towel Bar 24"", Disk Rosette, US14",Emtek,199.0,99.0,MXN,Units,consu,True,True,True,0,EMTEK- 2802209US14 Modern Brass Bath Hardware,0,True,/products/odoo/766423.jpg,2023-01-04 04:11:19,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
766764,EMTEK- 86707US15,,"Warwick Pull, 6"" C-C, US15",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,EMTEK- 86707US15 Modern Rectangular,0,True,/products/odoo/766764.jpg,2023-01-04 04:11:19,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
767084,EMTEK- 86106MB,,"Bronze Robe Hook, MB",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,EMTEK- 86106MB Sandcast Bronze Bath Hardware,0,True,/products/odoo/767084.jpg,2023-01-04 04:11:19,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
767085,EMTEK- 86106TWB,,"Bronze Robe Hook,TWB",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,EMTEK- 86106TWB Sandcast Bronze Bath Hardware,0,True,/products/odoo/767085.jpg,2023-01-04 04:11:19,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
767169,EMTEK- 86015US10B,,"Cabinet Knob, Brass Egg, 1"", US10B",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,EMTEK- 86015US10B Traditional,0,True,/products/odoo/767169.jpg,2023-01-04 04:11:19,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
767182,EMTEK- 86014US19,,"Cabinet Knob, Brass Providence, 1-1/4"", US19",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,EMTEK- 86014US19 Traditional,0,True,/products/odoo/767182.jpg,2023-01-04 04:11:19,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
768373,EMTEK- 2902509US14,,"Transitional Brass Towel Bar 12"", Disk Rosette, US14",Emtek,120.0,60.0,MXN,Units,consu,True,True,True,0,EMTEK- 2902509US14 Transitional Brass Bath Hardware,0,True,/products/odoo/768373.jpg,2023-01-04 04:12:17,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
768579,EMTEK- 2902709US14,,"Transitional Brass Towel Bar 24"", Disk Rosette, US14",Emtek,135.0,67.5,MXN,Units,consu,True,True,True,0,EMTEK- 2902709US14 Transitional Brass Bath Hardware,0,True,/products/odoo/768579.jpg,2023-01-04 04:12:17,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
768682,EMTEK- 2902809US14,,"Transitional Brass Towel Bar 30"", Disk Rosette, US14",Emtek,155.0,7.5,MXN,Units,consu,True,True,True,0,EMTEK- 2902809US14 Transitional Brass Bath Hardware,0,True,/products/odoo/768682.jpg,2023-01-04 04:12:17,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
769079,EMTEK- 86678US15,,"Freestone Pull, Cabinet, 12"" C-C, US15",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,EMTEK- 86678US15 Urban Modern,0,True,/products/odoo/769079.jpg,2023-01-04 04:12:17,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
769109,EMTEK- 86456US15,,"Freestone Pull, Cabinet, 8"" C-C, US15",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,EMTEK- 86456US15 Urban Modern,0,True,/products/odoo/769109.jpg,2023-01-04 04:12:17,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
769278,EMTEK- BTB86351US19,,"Back To Back Brass Bar Appliance Pull, 12"", US19",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,EMTEK- BTB86351US19 APPLIANCE PULLS,0,True,/products/odoo/769278.jpg,2023-01-04 04:12:17,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
769336,EMTEK- BTB86347MB,,"Back To Back Fluted Bronze Appliance Pull, 12"", MB",Emtek,454.0,0,MXN,Units,consu,True,True,True,0,EMTEK- BTB86347MB APPLIANCE PULLS,0,True,/products/odoo/769336.jpg,2023-01-04 04:12:17,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
769410,EMTEK- BTB87003US4,,"Back To Back, Mod Hex Appliance Pull, 12"", US4",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,EMTEK- BTB87003US4 APPLIANCE PULLS,0,True,/products/odoo/769410.jpg,2023-01-04 04:12:17,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
769416,EMTEK- BTB87004US4,,"Back To Back, Mod Hex Appliance Pull, 18"", US4",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,EMTEK- BTB87004US4 APPLIANCE PULLS,0,True,/products/odoo/769416.jpg,2023-01-04 04:12:17,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
769728,EMTEK- CS87003US4,,"Concealed Surface Mount, Mod Hex Appliance Pull, 12"", US4",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,EMTEK- CS87003US4 APPLIANCE PULLS,0,True,/products/odoo/769728.jpg,2023-01-04 04:12:17,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
769734,EMTEK- CS87004US4,,"Concealed Surface Mount, Mod Hex Appliance Pull, 18"", US4",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,EMTEK- CS87004US4 APPLIANCE PULLS,0,True,/products/odoo/769734.jpg,2023-01-04 04:12:17,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
770870,EMTEK- 290409US14,,"Transitional Brass Paper Holder - Bar Style, Disk Rosette, US14",Emtek,82.0,41.0,MXN,Units,consu,True,True,True,0,EMTEK- 290409US14 Bath Accessories,0,True,/products/odoo/770870.jpg,2023-01-04 04:13:16,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
770974,EMTEK- 2909US14,,"Transitional Brass Sgl Hook, Disk Rosette, US14",Emtek,47.0,23.5,MXN,Units,consu,True,True,True,0,EMTEK- 290909US14 Bath Accessories,0,True,/products/odoo/770974.jpg,2023-01-04 04:13:16,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579057,EMTEK- 211319,,"Keyed, Modern Rectangular Pocket Door Mortise Lock, US19",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Keyed, Modern Rectangular Pocket Door Mortise Lock, US19 EA",0,True,/products/odoo/1579057.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579061,EMTEK- 211419,,"Passage, Modern Rectangular Pocket Door Mortise Lock, US19",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Passage, Modern Rectangular Pocket Door Mortise Lock, US19 EA",0,True,/products/odoo/1579061.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579065,EMTEK- 211519,,"Privacy, Modern Rectangular Pocket Door Mortise Lock, US19",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Privacy, Modern Rectangular Pocket Door Mortise Lock, US19 EA",0,True,/products/odoo/1579065.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579069,EMTEK- 211619,,"Dummy, Modern Rectangular Pocket Door Mortise Lock, US19",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Dummy, Modern Rectangular Pocket Door Mortise Lock, US19 EA",0,True,/products/odoo/1579069.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579080,EMTEK- 221515,,"Flush Pull, Modern Rectangular 2 7/8"" x 7 1/4"" US15",Emtek,47.0,0,MXN,Units,consu,True,True,True,0,"Flush Pull, Modern Rectangular 2 7/8"" x 7 1/4"" US15 EA",0,True,/products/odoo/1579080.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579087,EMTEK- 222119,,Edge Pull w/screws US19,Emtek,1.0,0,MXN,Units,consu,True,True,True,0,Edge Pull w/screws US19 EA,0,True,/products/odoo/1579087.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579099,EMTEK- 223319,,"Extendable Baseboard Door Bumper, US19",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Extendable Baseboard Door Bumper, US19 EA",0,True,/products/odoo/1579099.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579116,EMTEK- 225115,,"Door Bumper, Low Base, US15",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Door Bumper, Low Base, US15 EA",0,True,/products/odoo/1579116.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579129,EMTEK- 225719,,"Cylinder  Floor Bumper, 1-1/2"", US19",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Cylinder  Floor Bumper, 1-1/2"", US19 EA",0,True,/products/odoo/1579129.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579133,EMTEK- 2258 US19,,"Cylinder  Floor Bumper, 2"", US 19",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Cylinder  Floor Bumper, 2"", US19 EA",0,True,/products/odoo/1579133.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579213,EMTEK- 850219,,"Flush Bolt, 6"", Radius. Corners (sets) US19",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Flush Bolt, 6"", Radius. Corners (sets) US19 EA",0,True,/products/odoo/1579213.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579217,EMTEK- 850319,,"Flush Bolt, 12"", Sq. Corners (sets) US19",Emtek,1.0,0,MXN,Units,consu,True,True,True,-2.0,"Flush Bolt, 12"", Sq. Corners (sets) US19 EA",0,True,/products/odoo/1579217.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579225,EMTEK- 850519,,"Flush Bolt, 4"", Sq. Corners  US19",Emtek,16.0,8.0,MXN,Units,consu,True,True,True,0,"Flush Bolt, 4"", Sq. Corners US19 EA flat black",0,True,/products/odoo/1579225.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579229,EMTEK- 850619,,"Flush Bolt, 4"", Radius. Corners (sets) US19",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Flush Bolt, 4"", Radius. Corners (sets) US19 EA",0,True,/products/odoo/1579229.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579237,EMTEK- 851219,,"Surface Bolt, 12"", (Set, including 3 Strike Plates) US19",Emtek,93.0,0,MXN,Units,consu,True,True,True,1.0,"Surface Bolt, 12"", (Set, including 3 Strike Plates) US19 EA",0,True,/products/odoo/1579237.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579245,EMTEK- 851419,,"Surface Bolt, 24"", (Set, including 3 Strike Plates) US19",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Surface Bolt, 24"", (Set, including 3 Strike Plates) US19 EA",0,True,/products/odoo/1579245.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579249,EMTEK- 851519,,"Surface Bolt, 8"", (Set, including 3 Strike Plates) US19",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Surface Bolt, 8"", (Set, including 3 Strike Plates) US19 EA",0,True,/products/odoo/1579249.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579259,EMTEK- 852819,,"Concealed Screw Surface Bolt, 6"", US19  (Discontinued with Inventory. Call for Availablity.)",Emtek,1.0,0,MXN,Units,consu,True,True,True,2.0,"Concealed Screw Surface Bolt, 6"", US19  (Discontinued with Inventory. Call for Availablity.) EA",0,True,/products/odoo/1579259.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579272,EMTEK- 880219,,Ball Roller Catch US19,Emtek,26.0,13.0,MXN,Units,consu,True,True,True,18.0,Ball Roller Catch (Sets) US19 EA,0,True,/products/odoo/1579272.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579275,EMTEK- 910134,,"9100 Hnge,Stl,SD,SqCr,3.5,US4",Emtek,7.5,3.75,MXN,Units,consu,True,True,True,0,"9100 Hnge,Stl,SD,SqCr,3.5,US4 PAI",0,True,/products/odoo/1579275.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579484,EMTEK- 9101319,,"9100 Stl Hinge,SD,SqCr,3.5,US19",Emtek,18.0,0,MXN,Units,consu,True,True,True,5.0,"9100 Stl Hinge,SD,SqCr,3.5,US19 PAI",0,True,/products/odoo/1579484.jpg,2023-01-05 21:16:09,2026-04-02 19:27:36,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579487,EMTEK- 9101415,,"9100 Stl Hinge, SD, SqCr, 4, US15",Emtek,1.0,0,MXN,Units,consu,True,True,True,24.0,"9100 Stl Hinge, SD, SqCr, 4, US15 PAI",0,True,/products/odoo/1579487.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579512,EMTEK- 9201419,,"9200 Stl Hinge,HD,SqCr,4,US19",Emtek,22.0,0,MXN,Units,consu,True,True,True,3.0,"9200 Stl Hinge,HD,SqCr,4,US19 PAI  Steel hing with Ball bearings",0,True,/products/odoo/1579512.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579681,EMTEK- 9641419,,"9600 Hnge,SldBrs,BB,SqCr,4x4"",19",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"9600 Hnge,SldBrs,BB,SqCr,4x4"",19 PAI",0,True,/products/odoo/1579681.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579968,EMTEK- 2102MB,,"Pocket dr lock,priv set,MB",Emtek,53.0,19.5,MXN,Units,consu,True,True,True,0,"Pocket dr lock,priv set,MB EA",0,True,/products/odoo/1579968.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579978,EMTEK- 211310B,,"Keyed, Modern Rectangular Pocket Door Mortise Lock, US10B",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Keyed, Modern Rectangular Pocket Door Mortise Lock, US10B EA",0,True,/products/odoo/1579978.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579981,EMTEK- 211410B,,"Passage, Modern Rectangular Pocket Door Mortise Lock, US10B",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Passage, Modern Rectangular Pocket Door Mortise Lock, US10B EA",0,True,/products/odoo/1579981.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579984,EMTEK- 211510B,,"Privacy, Modern Rectangular Pocket Door Mortise Lock, US10B",Emtek,1.0,0,MXN,Units,consu,True,True,True,4.0,"Privacy, Modern Rectangular Pocket Door Mortise Lock, US10B EA",0,True,/products/odoo/1579984.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579993,EMTEK- 2124FB,,"Passage, Sandcast Bronze, Rustic Modern Rectangular Pocket Door Mortise Lock, FB",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Passage, Sandcast Bronze, Rustic Modern Rectangular Pocket Door Mortise Lock, FB EA",0,True,/products/odoo/1579993.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579994,EMTEK- 2124MB,,"Passage, Sandcast Bronze, Rustic Modern Rectangular Pocket Door Mortise Lock, MB",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Passage, Sandcast Bronze, Rustic Modern Rectangular Pocket Door Mortise Lock, MB EA",0,True,/products/odoo/1579994.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579996,EMTEK- 2125FB,,"Privacy, Sandcast Bronze, Rustic Modern Rectangular Pocket Door Mortise Lock, FB",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Privacy, Sandcast Bronze, Rustic Modern Rectangular Pocket Door Mortise Lock, FB EA",0,True,/products/odoo/1579996.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579997,EMTEK- 2125MB,,"Privacy, Sandcast Bronze, Rustic Modern Rectangular Pocket Door Mortise Lock, MB",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Privacy, Sandcast Bronze, Rustic Modern Rectangular Pocket Door Mortise Lock, MB EA",0,True,/products/odoo/1579997.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1579999,EMTEK- 2126FB,,"Dummy, Sandcast Bronze, Rustic Modern Rectangular Pocket Door Mortise Lock, FB",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Dummy, Sandcast Bronze, Rustic Modern Rectangular Pocket Door Mortise Lock, FB EA",0,True,/products/odoo/1579999.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1580042,EMTEK- 2145US10B,,"Round Tubular Pocket Door Privacy, US10B",Emtek,99.0,0,MXN,Units,consu,True,True,True,0,"Round Tubular Pocket Door Privacy, US10B EA",0,True,/products/odoo/1580042.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1580065,EMTEK- 2153US19,,"Keyed, Narrow Modern Rectangular Pocket Door Mortise Lock, US19",Emtek,331.0,165.5,MXN,Units,consu,True,True,True,0,"Keyed, Narrow Modern Rectangular Pocket Door Mortise Lock, US19 EA",0,True,/products/odoo/1580065.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1580071,EMTEK- 2154US15,,"Passage, Narrow Modern Rectangular Pocket Door Mortise Lock, US15",Emtek,292.0,146.0,MXN,Units,consu,True,True,True,0,"Passage, Narrow Modern Rectangular Pocket Door Mortise Lock, US15 EA",0,True,/products/odoo/1580071.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1580079,EMTEK- 2155US19,,"Privacy, Narrow Modern Rectangular Pocket Door Mortise Lock, US19",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Privacy, Narrow Modern Rectangular Pocket Door Mortise Lock, US19 EA",0,True,/products/odoo/1580079.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1580080,EMTEK- 2155US26,,"Privacy, Narrow Modern Rectangular Pocket Door Mortise Lock, US26",Emtek,292.0,146.0,MXN,Units,consu,True,True,True,0,"Privacy, Narrow Modern Rectangular Pocket Door Mortise Lock, US26 EA",0,True,/products/odoo/1580080.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1580125,EMTEK- 2175US10B,,"Privacy, Round Pocket Door Mortise Lock, US10B",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Privacy, Round Pocket Door Mortise Lock, US10B EA",0,True,/products/odoo/1580125.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1580216,EMTEK- 220404FB,,"Sandcast Bronze Rectangular Flush Pulls-4"", FB",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Sandcast Bronze Rectangular Flush Pulls-4"", FB EA",0,True,/products/odoo/1580216.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1580222,EMTEK- 220408FB,,"Sandcast Bronze Rectangular Flush Pulls -8"", FB",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Sandcast Bronze Rectangular Flush Pulls -8"", FB EA",0,True,/products/odoo/1580222.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1580225,EMTEK- 220410FB,,"Sandcast Bronze Rectangular Flush Pulls-10"", FB",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Sandcast Bronze Rectangular Flush Pulls-10"", FB EA",0,True,/products/odoo/1580225.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1580228,EMTEK- 2205MB,,"Brass #8 Style Flush Pull 5"", MB",Emtek,22.0,11.0,MXN,Units,consu,True,True,True,0,"Brass #8 Style Flush Pull 5"", MB EA",0,True,/products/odoo/1580228.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1580240,EMTEK- 2206MB,,"Brass #8 Style Flush Pull 6"", MB",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Brass #8 Style Flush Pull 6"", MB EA",0,True,/products/odoo/1580240.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1580276,EMTEK- 221510B,,"Flush Pull, Modern Rectangular 2 7/8"" x 7 1/4"" US10B",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Flush Pull, Modern Rectangular 2 7/8"" x 7 1/4"" US10B EA",0,True,/products/odoo/1580276.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1580295,EMTEK- 221714US19,,"Modern Rectangular Flush Pull for Door Pull, 12"" C-C, US19",Emtek,1.0,0,MXN,Units,consu,True,True,True,0,"Modern Rectangular Flush Pull for Door Pull, 12"" C-C, US19 EA",0,True,/products/odoo/1580295.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1580304,EMTEK- 2221MB,,Edge Pull w/screws MB,Emtek,19.0,9.5,MXN,Units,consu,True,True,True,0,Edge Pull w/screws MB EA,0,True,/products/odoo/1580304.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
1580344,EMTEK- 225110B,,"Door Bumper, Low Base, US10B",Emtek,19.0,0,MXN,Units,consu,True,True,True,5.0,"Door Bumper, Low Base, US10B EA",0,True,/products/odoo/1580344.jpg,2023-01-05 21:16:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
